agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect2m_rbd|nalu_mate2m_rbd|nalu_nat2m_rbd|prom_lect2m_rbd|prom_mate2m_rbd|prom_nat2m_rbd|dif_lect2m_rbd|dif_mate2m_rbd|dif_nat2m_rbd|difgru_lect2m_rbd|difgru_mate2m_rbd|difgru_nat2m_rbd|sigdif_lect2m_rbd|sigdif_mate2m_rbd|sigdif_nat2m_rbd|siggru_lect2m_rbd|siggru_mate2m_rbd|siggru_nat2m_rbd|marca_lect2m_rbd|marca_mate2m_rbd|marca_nat2m_rbd|marcadif_lect2m_rbd|marcadif_mate2m_rbd|marcadif_nat2m_rbd|palu_eda_ins_lect2m_rbd|palu_eda_ele_lect2m_rbd|palu_eda_ade_lect2m_rbd|palu_eda_ins_mate2m_rbd|palu_eda_ele_mate2m_rbd|palu_eda_ade_mate2m_rbd|noaplica|fecha_bbdd|codigo_bbdd
2018|2m|579|7|COLEGIO SEMINARIO CONCILIAR|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|122|122|124|266|291|271|-12|-20|-17|7|10|16|-1|-1|-1|1|1|1|||||||31.1|41|27.9|23.8|41|35.2|0|20190628|final20190628v1
2018|2m|580|0|COLEGIO GERONIMO RENDIC|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|118|121|125|283|350|287|-12|-8|-16|14|47|17|-1|0|-1|1|1|1|||||||17.8|40.7|41.5|1.7|23.1|75.2|0|20190628|final20190628v1
2018|2m|581|9|ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|40|39|40|264|306|268|6|13|2|-5|3|-2|0|0|0|0|0|0|||||||42.5|30|27.5|15.4|41|43.6|0|20190628|final20190628v1
2018|2m|582|7|COLEGIO ANDRES BELLO|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|51|52|53|279|326|290|4|-4|8|10|23|20|0|0|0|1|1|1|||||||23.5|45.1|31.4|3.8|42.3|53.8|0|20190628|final20190628v1
2018|2m|583|5|COLEGIO SAGRADOS CORAZONES|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|66|63|66|279|328|290|-25|-23|-22|10|25|20|-1|-1|-1|1|1|1|||||||21.2|42.4|36.4|4.8|38.1|57.1|0|20190628|final20190628v1
2018|2m|585|1|COLEGIO THE INTERNATIONAL SCHOOL|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|5|1|42|41|43|264|345|307|-26|-6|-9|-15|15|17|-1|0|0|-1|1|1|||||||33.3|38.1|28.6|0|36.6|63.4|0|20190628|final20190628v1
2018|2m|587|8|COLEGIO SERENA|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|5|1|25|24|25|292|343|301|-9|-10|-22|13|13|11|0|0|-1|1|1|1|||||||4|48|48|4.2|29.2|66.7|0|20190628|final20190628v1
2018|2m|589|4|COLEGIO SANTO DOMINGO|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|25|26|26|276|320|270|1|-11|38|7|17|0|0|0|1|0|1|0|||||||28|44|28|3.8|38.5|57.7|0|20190628|final20190628v1
2018|2m|590|8|COLEGIO PARTICULAR SAN JOSE|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|51|51|52|261|332|261|-15|-13|-14|-8|29|-9|-1|-1|-1|-1|1|-1|||||||33.3|41.2|25.5|7.8|29.4|62.7|0|20190628|final20190628v1
2018|2m|591|6|COLEGIO INGLES CATOLICO|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|5|1|50|50|50|287|335|291|-3|-16|-18|8|5|1|0|-1|-1|1|0|0|||||||24|26|50|6|34|60|0|20190628|final20190628v1
2018|2m|597|5|COLEGIO PEDRO PABLO MUÑOZ|4|Región de Coquimbo|41|ELQUI|4104|La Higuer|2|1|1|1|15|15|15|209|175|196|-27|-33|0|-19|-53|-23|-1|-1|0|-1|-1|-1||||||3|86.7|13.3|0|93.3|6.7|0|0|20190628|final20190628v1
2018|2m|609|2|INSTITUTO SUPERIOR DE COMERCIO DE COQUIMB|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|1|1|140|133|154|256|281|238|-15|-1|13|28|53|19|-1|0|1|1|1|1|||||||44.3|40|15.7|21.8|58.6|19.5|0|20190628|final20190628v1
2018|2m|610|6|LICEO INDUSTRIAL JOSE TOMAS DE URMENETA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|1|1|128|129|148|223|225|214|15|16|3|-5|-3|-5|1|1|0|-1|0|-1|||||||77.3|19.5|3.1|77.5|21.7|0.8|0|20190628|final20190628v1
2018|2m|611|4|LICEO DIEGO PORTALES|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|1|1|65|69|73|227|220|218|-15|0|6|-1|-8|-1|-1|0|0|0|0|0|||||||67.7|23.1|9.2|81.2|17.4|1.4|0|20190628|final20190628v1
2018|2m|613|0|COLEGIO DE ARTES CLAUDIO ARRAU|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|2|1|53|53|57|260|232|251|4|-11|42|17|-18|18|0|0|1|1|-1|1|||||||39.6|39.6|20.8|71.7|22.6|5.7|0|20190628|final20190628v1
2018|2m|629|7|COLEGIO PABLO NERUDA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|1|2|44|45|46|214|218|215|-4|-6|-6|-14|-10|-4|0|0|0|-1|0|0|||||||79.5|15.9|4.5|75.6|22.2|2.2|0|20190628|final20190628v1
2018|2m|646|7|COLEGIO BERNARDO O´HIGGINS|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|149|133|152|239|227|230|-9|-11|10|-4|-23|-3|0|0|0|0|-1|0|||||||64.4|25.5|10.1|71.4|25.6|3|0|20190628|final20190628v1
2018|2m|647|5|COLEGIO MANUEL MONTT|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|25|30|31|234|241|214|-10|-17|4|-9|-9|-19|0|0|0|0|0|-1|||||||52|44|4|56.7|43.3|0|0|20190628|final20190628v1
2018|2m|648|3|COLEGIO SANTA MARTA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|69|71|71|270|295|283|-6|-9|-14|11|14|28|0|0|-1|1|1|1|||||||29|34.8|36.2|21.1|42.3|36.6|0|20190628|final20190628v1
2018|2m|649|1|COLEGIO PARTICULAR GABRIELA MISTRAL|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|79|80|80|259|277|259|-10|-21|-9|0|-4|4|0|-1|0|0|0|0|||||||40.5|44.3|15.2|23.8|61.3|15|0|20190628|final20190628v1
2018|2m|656|4|LICEO PEDRO REGALADO S. VIDELA O.|4|Región de Coquimbo|41|ELQUI|4103|Andacollo|6|4|1|1|50|53|53|231|228|226|-10|5|15|3|0|7|0|0|0|0|0|1|||||||66|32|2|71.7|26.4|1.9|0|20190628|final20190628v1
2018|2m|664|5|COLEGIO PARROQUIAL DE ANDACOLLO|4|Región de Coquimbo|41|ELQUI|4103|Andacollo|3|2|2|1|39|39|39|259|290|257|-29|13|0|16|40|24|-1|0|0|1|1|1||||||3|38.5|48.7|12.8|23.1|38.5|38.5|0|20190628|final20190628v1
2018|2m|665|3|LICEO CARLOS ROBERTO MONDACA CORTES|4|Región de Coquimbo|41|ELQUI|4106|Vicuña|2|1|1|1|109|110|113|227|218|220|2|4|14|-1|-10|1|0|0|1|0|-1|0|||||||72.5|22|5.5|85.5|14.5|0|0|20190628|final20190628v1
2018|2m|668|8|ESCUELA EDMUNDO VIDAL CARDENAS|4|Región de Coquimbo|41|ELQUI|4106|Vicuña|2|1|2|1|16|15|16|255|250|232|0|0|0|12|0|-1|0|0|0|0|0|0||||3|3|3|56.3|25|18.8|53.3|46.7|0|0|20190628|final20190628v1
2018|2m|690|4|COLEGIO ANTONIO VARAS|4|Región de Coquimbo|41|ELQUI|4106|Vicuña|3|2|3|1|70|72|72|260|279|255|4|-3|5|1|-2|0|0|0|0|0|0|0|||||||44.3|32.9|22.9|33.3|43.1|23.6|0|20190628|final20190628v1
2018|2m|701|3|LICEO ESTELA AVILA DE PERRY|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|2|1|1|1|75|70|75|216|226|218|6|32|21|-12|-2|-1|0|1|1|-1|0|0|||||||78.7|13.3|8|75.7|18.6|5.7|0|20190628|final20190628v1
2018|2m|704|8|LICEO ALEJANDRO ALVAREZ JOFRE|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|2|1|2|1|149|154|155|282|297|271|-16|7|11|39|47|38|-1|0|1|1|1|1|||||||15.4|48.3|36.2|17.5|49.4|33.1|0|20190628|final20190628v1
2018|2m|705|6|LICEO POLITECNICO DE OVALLE|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|2|1|1|1|216|215|236|232|238|236|-24|-9|6|4|10|17|-1|0|0|0|1|1|||||||67.1|22.2|10.6|63.7|32.1|4.2|0|20190628|final20190628v1
2018|2m|763|3|COLEGIO SAN JUAN BAUTISTA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|2|1|88|88|88|264|262|255|-23|-16|-11|21|12|22|-1|-1|0|1|1|1|||||||37.5|40.9|21.6|45.5|34.1|20.5|0|20190628|final20190628v1
2018|2m|766|8|COLEGIO SANTA MARIA EUFRASIA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|2|1|124|125|125|262|305|256|-10|8|-7|19|55|23|0|0|0|1|1|1|||||||36.3|41.1|22.6|16|43.2|40.8|0|20190628|final20190628v1
2018|2m|767|6|COLEGIO PARTICULAR GABRIELA MISTRAL|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|3|1|45|45|45|255|270|242|-11|2|12|-4|-11|-13|0|0|0|0|-1|-1|||||||42.2|37.8|20|42.2|37.8|20|0|20190628|final20190628v1
2018|2m|768|4|COLEGIO LA PROVIDENCIA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|1|1|221|217|226|238|243|218|-13|4|0|10|15|-1|-1|0|0|1|1|0|||||||64.3|27.1|8.6|52.5|40.1|7.4|0|20190628|final20190628v1
2018|2m|769|2|COLEGIO SAN VIATOR|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|3|1|83|86|86|284|310|291|-19|-6|17|25|29|36|-1|0|1|1|1|1|||||||19.3|34.9|45.8|8.1|54.7|37.2|0|20190628|final20190628v1
2018|2m|770|6|COLEGIO AMALIA ERRAZURIZ|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|4|3|5|1|36|36|37|290|348|315|-14|-3|-8|11|18|25|0|0|0|1|1|1|||||||19.4|30.6|50|0|33.3|66.7|0|20190628|final20190628v1
2018|2m|772|2|LICEO AGRICOLA DE OVALLE TADEO PERRY BARN|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|5|2|1|1|69|74|77|240|250|241|-5|-1|8|12|22|22|0|0|0|1|1|1|||||||56.5|30.4|13|55.4|35.1|9.5|0|20190628|final20190628v1
2018|2m|774|9|COLEGIO PICHASCA|4|Región de Coquimbo|43|LIMARÍ|4305|Río Hurta|2|1|1|2|27|27|27|245|245|236|-10|18|14|17|17|17|0|0|0|1|1|1|||||||55.6|33.3|11.1|55.6|37|7.4|0|20190628|final20190628v1
2018|2m|799|4|COLEGIO REPUBLICA DE CHILE|4|Región de Coquimbo|43|LIMARÍ|4303|Monte Pat|2|1|1|1|45|45|45|241|242|236|36|28|11|13|14|17|1|1|0|1|1|1|||||||60|26.7|13.3|68.9|22.2|8.9|0|20190628|final20190628v1
2018|2m|802|8|LICEO PRESIDENTE EDUARDO FREI MONTALVA|4|Región de Coquimbo|43|LIMARÍ|4303|Monte Pat|2|1|1|1|112|114|115|222|218|219|10|1|5|-6|-10|0|0|0|0|-1|-1|0|||||||77.7|17.9|4.5|78.9|17.5|3.5|0|20190628|final20190628v1
2018|2m|845|1|LICEO SAMUEL ROMAN ROJAS|4|Región de Coquimbo|43|LIMARÍ|4302|Combarbal|2|1|1|1|89|90|90|243|249|229|-14|9|-4|15|21|10|-1|0|0|1|1|1|||||||56.2|32.6|11.2|56.7|35.6|7.8|0|20190628|final20190628v1
2018|2m|967|9|LICEO DOMINGO ORTIZ DE ROZAS|4|Región de Coquimbo|42|CHOAPA|4201|Illapel|2|1|2|1|93|98|99|256|237|246|14|6|0|13|-13|13|1|0|0|1|-1|1|||||||41.9|39.8|18.3|62.2|31.6|6.1|0|20190628|final20190628v1
2018|2m|968|7|LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDE|4|Región de Coquimbo|42|CHOAPA|4201|Illapel|2|1|1|1|153|161|163|214|213|208|3|6|-1|-14|-15|-11|0|0|0|-1|-1|-1|||||||81|16.3|2.6|85.1|13.7|1.2|0|20190628|final20190628v1
2018|2m|982|2|ESCUELA BASICA VILLA LOS NARANJOS|4|Región de Coquimbo|42|CHOAPA|4201|Illapel|2|1|1|1|10|10|10|235|201|225|19|-5|42|7|-27|6|0|0|1|0|-1|0|||||||70|20|10|100|0|0|0|20190628|final20190628v1
2018|2m|987|3|COLEGIO SANTA TERESA|4|Región de Coquimbo|42|CHOAPA|4201|Illapel|3|2|3|1|90|92|93|254|281|253|-12|-21|-37|-5|0|-2|-1|-1|-1|0|0|0|||||||45.6|31.1|23.3|35.9|35.9|28.3|0|20190628|final20190628v1
2018|2m|988|1|LICEO PARTICULAR LUIS ALBERTO VERA|4|Región de Coquimbo|42|CHOAPA|4201|Illapel|3|2|1|1|74|75|77|224|213|213|-13|-14|-9|-4|-15|-6|-1|0|0|0|-1|-1|||||||68.9|23|8.1|84|13.3|2.7|0|20190628|final20190628v1
2018|2m|1013|8|LICEO DE SALAMANCA|4|Región de Coquimbo|42|CHOAPA|4204|Salamanca|2|1|1|1|48|44|49|230|217|215|7|16|1|2|-11|-4|0|0|0|0|0|0|||||||64.6|25|10.4|81.8|15.9|2.3|0|20190628|final20190628v1
2018|2m|1036|7|COLEGIO PARTICULAR SAN FRANCISCO DE ASIS|4|Región de Coquimbo|42|CHOAPA|4204|Salamanca|3|2|2|1|78|79|79|248|259|251|-2|12|-16|5|9|18|0|0|-1|0|1|1|||||||59|20.5|20.5|41.8|45.6|12.7|0|20190628|final20190628v1
2018|2m|1048|0|LICEO NICOLAS FEDERICO LOHSE VARGAS|4|Región de Coquimbo|42|CHOAPA|4203|Los Vilos|2|1|1|1|75|74|78|234|224|223|-11|6|12|6|-4|4|0|0|0|0|0|0|||||||58.7|28|13.3|71.6|27|1.4|0|20190628|final20190628v1
2018|2m|1119|3|COLEGIO PARTICULAR SANTA MARIA|5|Región de Valparaíso|54|PETORCA|5401|La Ligua|3|2|2|1|29|32|32|281|270|246|-5|-15|-12|38|20|13|0|0|0|1|1|1|||||||31|34.5|34.5|37.5|40.6|21.9|0|20190628|final20190628v1
2018|2m|1121|5|LICEO PULMAHUE DE LA LIGUA|5|Región de Valparaíso|54|PETORCA|5401|La Ligua|2|1|1|1|85|88|99|215|205|205|7|-2|4|-13|-23|-14|0|0|0|-1|-1|-1|||||||77.6|16.5|5.9|87.5|11.4|1.1|0|20190628|final20190628v1
2018|2m|1123|1|ESCUELA GABRIELA MISTRAL|5|Región de Valparaíso|54|PETORCA|5401|La Ligua|2|1|2|1|35|35|35|221|220|219|1|40|16|-22|-30|-14|0|1|0|-1|-1|-1|||||||77.1|22.9|0|74.3|22.9|2.9|0|20190628|final20190628v1
2018|2m|1148|7|LICEO JOSE MANUEL BORGONO NUNEZ|5|Región de Valparaíso|54|PETORCA|5404|Petorca|2|1|2|1|41|40|42|228|219|224|-5|-14|4|-15|-31|-9|0|0|0|-1|-1|-1|||||||73.2|14.6|12.2|77.5|12.5|10|0|20190628|final20190628v1
2018|2m|1149|5|LICEO CORDILLERA|5|Región de Valparaíso|54|PETORCA|5404|Petorca|2|1|1|2|11|11|11|238|213|229|3|8|25|10|-15|10|0|0|0|0|0|0|||||||63.6|18.2|18.2|72.7|27.3|0|0|20190628|final20190628v1
2018|2m|1164|9|COL. CATOLICO PDTE.MANUEL MONTT|5|Región de Valparaíso|54|PETORCA|5404|Petorca|3|2|2|1|37|37|37|259|278|257|6|12|39|16|28|24|0|0|1|1|1|1|||||||37.8|40.5|21.6|37.8|43.2|18.9|0|20190628|final20190628v1
2018|2m|1167|3|LICEO Y ESCUELA MUNICIPAL|5|Región de Valparaíso|54|PETORCA|5402|Cabildo|2|1|1|1|82|86|86|210|218|207|-3|2|-4|-18|-10|-12|0|0|0|-1|-1|-1|||||||80.5|14.6|4.9|81.4|15.1|3.5|0|20190628|final20190628v1
2018|2m|1183|5|LICEO DE ZAPALLAR|5|Región de Valparaíso|54|PETORCA|5405|Zapallar|2|1|2|1|53|59|61|233|251|228|-26|-24|7|-10|1|-5|-1|-1|0|-1|0|0|||||||67.9|18.9|13.2|49.2|44.1|6.8|0|20190628|final20190628v1
2018|2m|1190|8|COLEGIO PARROQUIAL FRANCISCO DIDIER|5|Región de Valparaíso|54|PETORCA|5405|Zapallar|3|2|3|1|25|24|26|287|327|291|-7|-13|6|28|46|36|0|0|0|1|1|1|||||||16|36|48|4.2|45.8|50|0|20190628|final20190628v1
2018|2m|1194|0|LICEO MAXIMILIANO SALAS MARCHAN|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|2|1|3|1|270|270|285|233|236|219|-8|-13|-6|-26|-45|-36|0|-1|0|-1|-1|-1|||||||66.7|21.5|11.9|63.7|29.3|7|0|20190628|final20190628v1
2018|2m|1195|9|LICEO COMERCIAL DE LOS ANDES|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|5|2|2|1|208|210|213|256|238|237|9|3|10|13|-12|4|0|0|0|1|-1|0|||||||43.8|38.9|17.3|66.2|30|3.8|0|20190628|final20190628v1
2018|2m|1196|7|LICEO TECNICO AMANCAY|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|2|1|1|1|88|88|92|237|214|217|20|14|3|9|-14|-2|1|0|0|1|-1|0|||||||64.8|23.9|11.4|85.2|11.4|3.4|0|20190628|final20190628v1
2018|2m|1198|3|LICEO REPUBLICA ARGENTINA|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|2|1|1|1|14|14|14|225|209|224|-3|-8|0|-3|-19|5|0|0|0|0|0|0||||||3|64.3|28.6|7.1|85.7|7.1|7.1|0|20190628|final20190628v1
2018|2m|1199|1|LICEO POLITECNICO AMERICA|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|2|1|2|1|22|23|23|237|232|234|34|45|37|-6|-18|1|1|1|1|0|-1|0|||||||59.1|27.3|13.6|78.3|21.7|0|0|20190628|final20190628v1
2018|2m|1213|0|LICEO PARTICULAR MIXTO LOS ANDES|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|3|2|2|1|231|240|253|235|231|227|-1|-9|1|-8|-19|-6|0|0|0|-1|-1|-1|||||||63.6|26|10.4|67.1|27.9|5|0|20190628|final20190628v1
2018|2m|1214|9|COLEGIO MARIA AUXILIADORA|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|3|2|3|1|84|84|84|287|299|270|0|2|20|28|18|15|0|0|1|1|1|1|||||||14.3|36.9|48.8|23.8|29.8|46.4|0|20190628|final20190628v1
2018|2m|1225|4|INSTITUTO CHACABUCO|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|4|3|5|1|83|89|89|285|337|301|-7|2|10|6|7|11|0|0|0|1|1|1|||||||19.3|30.1|50.6|6.7|29.2|64|0|20190628|final20190628v1
2018|2m|1226|2|COLEGIO MARIA MONTESSORI|5|Región de Valparaíso|53|LOS ANDES|5301|Los Andes|4|3|4|1|14|14|14|268|281|264|-29|-10|25|-1|-22|-6|-1|0|1|0|-1|0|||||||35.7|42.9|21.4|21.4|57.1|21.4|0|20190628|final20190628v1
2018|2m|1255|6|INSTITUTO AGRICOLA PASCUAL BABURIZZA|5|Región de Valparaíso|53|LOS ANDES|5302|Calle Lar|3|2|2|1|58|59|60|235|229|212|8|-6|-22|-8|-21|-21|0|0|-1|-1|-1|-1|||||||65.5|29.3|5.2|71.2|25.4|3.4|0|20190628|final20190628v1
2018|2m|1260|2|LICEO PARROQUIAL TERESITA DE LOS ANDES|5|Región de Valparaíso|53|LOS ANDES|5303|Rinconada|3|2|2|1|23|25|25|261|275|254|-7|10|-5|18|25|21|0|0|0|1|1|1|||||||34.8|39.1|26.1|44|36|20|0|20190628|final20190628v1
2018|2m|1261|0|LICEO DOCTOR ROBERTO HUMERES O.|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|2|1|2|1|38|36|39|239|231|233|-8|2|14|-4|-19|0|0|0|0|0|-1|0|||||||65.8|23.7|10.5|69.4|27.8|2.8|0|20190628|final20190628v1
2018|2m|1262|9|ESCUELA INDUSTRIAL GUILLERMO RICHARDS CUE|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|5|2|2|1|253|257|258|267|305|253|-12|1|4|24|55|20|-1|0|0|1|1|1|||||||32.8|42.3|24.9|10.5|51.8|37.7|0|20190628|final20190628v1
2018|2m|1263|7|LICEO DE NINAS CORINA URBINA|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|2|1|2|1|63|60|66|248|247|231|-2|24|10|5|-3|-2|0|1|0|0|0|0|||||||50.8|31.7|17.5|61.7|26.7|11.7|0|20190628|final20190628v1
2018|2m|1264|5|LICEO SAN FELIPE|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|2|1|1|1|9|9|10|233|240|227|-16|-5|3|5|12|8|0|0|0|0|0|0|||||||||||||0|20190628|final20190628v1
2018|2m|1288|2|INSTITUTO ABDON CIFUENTES|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|4|3|5|1|62|63|63|293|329|292|-12|-9|7|14|-1|2|0|0|0|1|0|0|||||||16.1|29|54.8|4.8|34.9|60.3|0|20190628|final20190628v1
2018|2m|1289|0|COLEGIO ASSUNTA PALLOTA|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|3|2|1|1|24|34|35|220|222|221|17|35|13|-8|-6|2|1|1|0|0|0|0|||||||79.2|20.8|0|76.5|23.5|0|0|20190628|final20190628v1
2018|2m|1290|4|COLEGIO SANTA JUANA DE ARCO|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|3|2|3|1|43|43|43|276|286|275|1|0|5|17|5|20|0|0|0|1|0|1|||||||25.6|34.9|39.5|23.3|53.5|23.3|0|20190628|final20190628v1
2018|2m|1291|2|COLEGIO JOSE AGUSTIN GOMEZ|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|3|2|4|1|33|33|33|283|298|286|-20|22|10|14|-5|16|-1|1|0|1|0|1|||||||18.2|39.4|42.4|36.4|27.3|36.4|0|20190628|final20190628v1
2018|2m|1294|7|COLEGIO PARTICULAR PUMANQUE|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|3|2|3|1|54|56|56|295|338|288|6|17|1|36|57|33|0|1|0|1|1|1|||||||14.8|29.6|55.6|1.8|32.1|66.1|0|20190628|final20190628v1
2018|2m|1300|5|ESCUELA AGRICOLA DE SAN FELIPE|5|Región de Valparaíso|57|SAN FELIPE|5701|San Felip|5|2|2|1|129|134|136|240|236|233|3|3|11|-3|-14|0|0|0|0|0|-1|0|||||||58.1|27.1|14.7|60.4|29.9|9.7|0|20190628|final20190628v1
2018|2m|1301|3|LICEO MANUEL MARIN|5|Región de Valparaíso|57|SAN FELIPE|5705|Putaendo|2|1|1|1|32|30|35|210|206|203|-21|-8|-5|-18|-22|-16|-1|0|0|-1|-1|-1|||||||87.5|9.4|3.1|80|20|0|0|20190628|final20190628v1
2018|2m|1302|1|LICEO RINCONADA DE SILVA|5|Región de Valparaíso|57|SAN FELIPE|5705|Putaendo|2|1|1|1|9|9|9|252|238|223|46|51|24|24|10|4|1|1|0|1|0|0|||||||||||||0|20190628|final20190628v1
2018|2m|1316|1|COLEGIO MARIE POUSSEPIN|5|Región de Valparaíso|57|SAN FELIPE|5705|Putaendo|3|2|2|1|14|16|16|261|253|242|0|0|0|18|3|9|0|0|0|1|0|0||||3|3|3|35.7|50|14.3|56.3|37.5|6.3|0|20190628|final20190628v1
2018|2m|1318|8|LICEO DARIO SALAS|5|Región de Valparaíso|57|SAN FELIPE|5706|Santa Mar|2|1|1|1|28|27|28|226|214|215|4|10|14|-2|-14|-4|0|0|0|0|-1|0|||||||67.9|28.6|3.6|81.5|18.5|0|0|20190628|final20190628v1
2018|2m|1327|7|COLEGIO SANTA MARIA DE ACONCAGUA|5|Región de Valparaíso|57|SAN FELIPE|5706|Santa Mar|3|2|2|1|48|51|51|255|264|251|12|22|-1|12|14|18|0|1|0|1|1|1|||||||45.8|37.5|16.7|41.2|39.2|19.6|0|20190628|final20190628v1
2018|2m|1335|8|LICEO POLITECNICO LLAY LLAY|5|Región de Valparaíso|57|SAN FELIPE|5703|Llaillay|2|1|2|1|132|132|137|240|236|226|-5|-3|0|-3|-14|-7|0|0|0|0|-1|-1|||||||59.8|21.2|18.9|62.9|29.5|7.6|0|20190628|final20190628v1
2018|2m|1347|1|LICEO MENESIANO SAGRADO CORAZON|5|Región de Valparaíso|57|SAN FELIPE|5703|Llaillay|3|2|2|1|96|96|97|234|227|225|12|-17|4|-9|-23|-8|0|-1|0|-1|-1|-1|||||||64.6|24|11.5|66.7|31.3|2.1|0|20190628|final20190628v1
2018|2m|1354|4|LICEO POLIVALENTE FERNANDO SILVA CASTELLÓ|5|Región de Valparaíso|57|SAN FELIPE|5702|Catemu|2|1|1|1|108|109|112|247|241|231|-4|-11|12|19|13|12|0|0|1|1|1|1|||||||54.6|38|7.4|58.7|36.7|4.6|0|20190628|final20190628v1
2018|2m|1361|7|COLEGIO PARTICULAR CALIFORNIA|5|Región de Valparaíso|57|SAN FELIPE|5702|Catemu|3|2|1|1|30|31|31|224|229|221|-14|-26|1|-4|1|2|0|-1|0|0|0|0|||||||73.3|23.3|3.3|64.5|32.3|3.2|0|20190628|final20190628v1
2018|2m|1362|5|ESCUELA AGRICOLA SALESIANA F. HUIDOBRO|5|Región de Valparaíso|57|SAN FELIPE|5702|Catemu|3|2|1|1|41|42|43|240|240|245|19|5|-2|12|12|26|1|0|0|1|1|1|||||||63.4|24.4|12.2|57.1|35.7|7.1|0|20190628|final20190628v1
2018|2m|1363|3|LICEO SANTIAGO ESCUTI ORREGO|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|2|1|2|1|64|69|73|207|209|202|17|12|6|-36|-41|-31|1|0|0|-1|-1|-1|||||||82.8|14.1|3.1|79.7|14.5|5.8|0|20190628|final20190628v1
2018|2m|1364|1|COLEGIO VALLE DE QUILLOTA|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|2|1|2|1|38|37|40|264|284|254|1|12|8|21|34|21|0|0|0|1|1|1|||||||34.2|36.8|28.9|24.3|51.4|24.3|0|20190628|final20190628v1
2018|2m|1366|8|LICEO COMERCIAL DE QUILLOTA|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|2|1|1|1|89|102|105|241|234|221|3|2|9|13|6|2|0|0|0|1|0|0|||||||59.6|32.6|7.9|69.6|24.5|5.9|0|20190628|final20190628v1
